id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,price_change_percentage_1h_in_currency,price_change_percentage_24h_in_currency,price_change_percentage_7d_in_currency,fetched_timestamp
solidus-aitech,aitech,Solidus Ai Tech,https://assets.coingecko.com/coins/images/22114/large/CMC_200x200_AITECH.png?1696521456,0.233,123393302.0,468,463517044.0,6620619.0,0.238188,0.223355,-0.003915890792607652,-1.65291,-2222661.122956246,-1.76941,530558945.0,1993002130.0,2000000000.0,0.493943,-53.06739,2024-03-13T05:09:55.639Z,0.01243728,1763.91595,2023-09-28T11:05:15.077Z,,2024-04-10T07:59:58.825Z,0.9704478890332654,-1.6529051512712007,-19.041708490272566,2024-04-10 08:00:04
request-network,req,Request,https://assets.coingecko.com/coins/images/1031/large/Request_icon_green.png?1696502140,0.16,123252040.0,469,160270688.0,4814749.0,0.169964,0.156761,-0.006563372015575387,-3.93343,-5657312.433936596,-4.3886,768757673.6781148,999653404.134272,1000000000.0,1.059,-84.88015,2018-01-06T00:00:00.000Z,0.00454707,3422.24083,2020-03-13T02:24:34.541Z,"{'times': 1.6716344204545033, 'currency': 'usd', 'percentage': 167.16344204545032}",2024-04-10T07:59:56.819Z,0.001758391715407905,-3.9334265148532985,4.118550391211128,2024-04-10 08:00:04
cacao,cacao,Maya Protocol,https://assets.coingecko.com/coins/images/29996/large/cacao.png?1696528920,1.227,122433882.0,470,122433882.0,2511256.0,1.29,1.16,-0.05144301084625802,-4.0253,-4842375.535765007,-3.80462,100000000.0,100000000.0,100000000.0,1.33,-8.11646,2024-03-13T11:46:44.452Z,0.00089174,137365.88764,2023-06-15T09:36:25.096Z,,2024-04-10T07:59:29.854Z,3.0733318811216606,-4.025296155352047,16.726603899451028,2024-04-10 08:00:04
gemini-dollar,gusd,Gemini Dollar,https://assets.coingecko.com/coins/images/5992/large/gemini-dollar-gusd.png?1696506408,0.998,121711954.0,471,121711954.0,1334740.0,1.001,0.994569,-0.002927540488974367,-0.29262,-739047.6042523086,-0.60355,121943493.23,121943493.23,,3.3,-69.79718,2018-10-11T17:36:21.529Z,0.78261,27.50417,2018-09-29T00:00:00.000Z,"{'times': -0.0024583447876267, 'currency': 'usd', 'percentage': -0.24583447876267}",2024-04-10T07:59:36.785Z,-0.02974400189469028,-0.2926167543741421,-0.13634887945238147,2024-04-10 08:00:04
energy-web-token,ewt,Energy Web,https://assets.coingecko.com/coins/images/10886/large/R9gQTJV__400x400.png?1696510839,2.391,121255179.0,472,165961878.0,1028401.0,2.48,2.37,-0.05686722743903827,-2.32335,-2444425.4611048102,-1.9761,50425576.4865179,69017450.9455633,100000000.0,22.67,-89.41159,2021-04-17T03:10:00.960Z,0.543628,341.61058,2020-04-03T00:00:00.000Z,,2024-04-10T08:00:02.229Z,-0.17192702217916925,-2.3233532799422307,11.791959976973423,2024-04-10 08:00:04
polygon-ecosystem-token,pol,Polygon Ecosystem Token,https://assets.coingecko.com/coins/images/32440/large/polygon.png?1698233684,0.89,120605427.0,473,9010730496.0,820921.0,0.946239,0.872064,-0.037357498543628125,-4.02863,-5826749.5218824,-4.6086,135584057.60180303,10129821158.6416,,1.29,-30.59589,2024-03-13T18:55:06.692Z,0.604272,47.88377,2023-10-27T18:29:48.465Z,,2024-04-10T08:00:00.092Z,-0.4491982157528691,-4.0286287468727195,-1.4873747366692418,2024-04-10 08:00:04
certik,ctk,Shentu,https://assets.coingecko.com/coins/images/12944/large/shentu_2.jpg?1696512733,0.908,120277355.0,474,121017612.0,1904456.0,0.940666,0.881281,-0.026711919087275326,-2.85757,-3711517.548644036,-2.99343,132284519.0,133098675.0,,3.94,-76.87439,2021-04-06T18:10:20.345Z,0.395735,130.06151,2023-10-19T02:50:18.014Z,,2024-04-10T07:59:41.734Z,-0.1877345213288744,-2.85756966566738,-4.1095386798379705,2024-04-10 08:00:04
badger-dao,badger,Badger,https://assets.coingecko.com/coins/images/13287/large/badger_dao_logo.jpg?1696513059,6.01,119957811.0,475,126393847.0,12771668.0,6.49,5.98,-0.3434230849484283,-5.40555,-6566404.412871018,-5.18984,19930669.912362073,21000000.0,21000000.0,89.08,-93.24612,2021-02-09T01:03:21.398Z,1.83,228.10774,2023-06-10T04:30:39.245Z,,2024-04-10T07:59:44.677Z,-0.6572060817498175,-5.405548273658031,-6.234687795970992,2024-04-10 08:00:04
superrare,rare,SuperRare,https://assets.coingecko.com/coins/images/17753/large/RARE.png?1709598473,0.174,119925495.0,476,174032672.0,11784758.0,0.184626,0.17073,0.00100624,0.58245,267295.0,0.22338,689097590.30576,1000000000.0,1000000000.0,3.64,-95.2058,2021-10-11T06:31:17.858Z,0.051224,240.80411,2023-10-19T06:35:40.919Z,,2024-04-10T08:00:01.541Z,-0.8416939913981186,0.5824532963976898,-3.6054714258429374,2024-04-10 08:00:04
blendr-network,blendr,Blendr Network,https://assets.coingecko.com/coins/images/35765/large/Blendr_Network.png?1709752266,2.915,118972351.0,477,121422460.0,3417275.0,3.08,2.5,-0.021092785197600605,-0.71841,-2145955.5138465464,-1.77178,41152507.88009846,42000000.0,42000000.0,4.31,-31.55143,2024-03-31T04:00:41.959Z,0.515125,473.12291,2024-03-08T15:19:16.128Z,,2024-04-10T07:59:58.508Z,2.241505120021206,-0.7184061786226098,-5.794869131713623,2024-04-10 08:00:04
trias-token,trias,TriasLab,https://assets.coingecko.com/coins/images/13963/large/5ELqtwp__400x400_%281%29.jpg?1696513699,11.545,118765138.0,478,118991977.0,1608772.0,12.58,11.41,-0.8616583691029707,-6.94517,-2204823.781039715,-1.82262,9980936.6261,10000000.0,10000000.0,31.7,-62.16821,2021-05-09T22:54:12.677Z,0.637551,1781.04097,2021-03-01T07:45:01.566Z,,2024-04-10T08:00:00.676Z,-3.300823084234408,-6.94516633048335,5.955781469536854,2024-04-10 08:00:04
mobox,mbox,Mobox,https://assets.coingecko.com/coins/images/14751/large/mobox.PNG?1696514420,0.422,117300877.0,479,165638423.0,10958468.0,0.442245,0.411887,-0.018619377652221325,-4.22889,-5600378.789108127,-4.55681,278104971.0,392706942.690492,1000000000.0,15.44,-97.27866,2021-12-01T05:07:30.486Z,0.201969,108.08795,2023-10-19T07:25:41.642Z,,2024-04-10T08:00:01.961Z,-0.2663545432590792,-4.22888891115807,-4.874965740660932,2024-04-10 08:00:04
liquity-usd,lusd,Liquity USD,https://assets.coingecko.com/coins/images/14666/large/Group_3.png?1696514341,0.995,116492524.0,480,116492524.0,2659101.0,0.999571,0.990628,-0.000943836331162351,-0.09473,-431030.421600014,-0.36864,116965408.676967,116965408.676967,,1.16,-14.04945,2021-04-05T14:47:52.665Z,0.896722,11.02507,2022-01-27T09:42:06.510Z,,2024-04-10T07:59:47.811Z,0.00686051381500192,-0.09472559848330334,0.20444923647588545,2024-04-10 08:00:04
adventure-gold,agld,Adventure Gold,https://assets.coingecko.com/coins/images/18125/large/lpgblc4h_400x400.jpg?1696517628,1.5,116097111.0,481,116097111.0,15307924.0,1.61,1.5,-0.09390383773033029,-5.89053,-7102727.687208995,-5.76521,77310001.0,77310001.0,80000000.0,7.7,-80.45213,2021-09-03T11:41:40.240Z,0.208231,623.06193,2022-11-09T23:40:23.330Z,,2024-04-10T07:59:47.618Z,-0.42568667997205056,-5.890525790745226,0.7012401670161594,2024-04-10 08:00:04
storm,stmx,StormX,https://assets.coingecko.com/coins/images/1369/large/StormX.png?1696502427,0.01,114772965.0,482,130423824.0,3709358.0,0.01116956,0.01023259,-0.000572333063807742,-5.19727,-6422807.997320101,-5.29953,11000000000.0,12500000000.0,12500000000.0,0.165032,-93.67678,2018-01-05T00:00:00.000Z,0.00057665,1709.65428,2020-03-13T02:24:13.443Z,"{'times': 0.043986349629396, 'currency': 'usd', 'percentage': 4.3986349629396}",2024-04-10T07:59:56.016Z,-0.11521542826432715,-5.197265238448086,1.8097062388836096,2024-04-10 08:00:04
btse-token,btse,BTSE Token,https://assets.coingecko.com/coins/images/10807/large/BTSE_logo_Square.jpeg?1696510765,0.706,114408529.0,483,141191496.0,1102.57,0.802465,0.704926,-0.06734294079373959,-8.71176,-10880185.910408646,-8.68409,162061501.0,200000000.0,200000000.0,9.21,-92.33932,2022-03-23T09:11:07.549Z,0.488215,44.58821,2023-12-02T13:33:30.902Z,"{'times': -0.6471657235968995, 'currency': 'usd', 'percentage': -64.71657235968995}",2024-04-10T07:57:50.490Z,-0.04694719458908805,-8.7117644887945,-12.251837501328486,2024-04-10 08:00:04
ondo-us-dollar-yield,usdy,Ondo US Dollar Yield,https://assets.coingecko.com/coins/images/31700/large/usdy_%281%29.png?1696530524,1.03,113919169.0,484,113919169.0,131547.0,1.042,1.011,0.01129809,1.10923,1498313.0,1.33277,110489552.827741,110489552.827741,,1.26,-18.30044,2024-03-27T05:24:08.110Z,0.934184,10.46039,2024-01-14T11:40:50.825Z,,2024-04-10T07:59:31.500Z,-0.0812135704025595,1.1092261057831156,-0.7132921035476971,2024-04-10 08:00:04
radio-caca,raca,Radio Caca,https://assets.coingecko.com/coins/images/17841/large/ez44_BSs_400x400.jpg?1696517365,0.0,113400028.0,485,135518444.0,9426315.0,0.00033779,0.00031264,-1.2901224181494e-05,-3.86421,-5425438.891853243,-4.56589,353964671838.97,423004671838.971,500000000000.0,0.01191986,-97.3143,2021-11-14T09:16:57.279Z,8.346e-05,283.59603,2023-09-11T10:30:12.705Z,,2024-04-10T07:59:51.499Z,0.08475197328379395,-3.8642091678471,-6.273586423677731,2024-04-10 08:00:04
chainge-finance,xchng,Chainge,https://assets.coingecko.com/coins/images/16526/large/chainge.jpeg?1708099639,0.229,113383600.0,486,275400032.0,4100485.0,0.246366,0.229282,-0.01699816254671649,-6.90151,-10090006.423113525,-8.17179,494046128.162652,1200000000.0,1200000000.0,0.272681,-15.63443,2024-03-29T00:50:00.316Z,0.03094268,643.46734,2022-07-06T09:11:54.599Z,,2024-04-10T07:59:57.230Z,-0.8681360145880396,-6.901506764724445,-4.446491686572522,2024-04-10 08:00:04
bancor,bnt,Bancor Network,https://assets.coingecko.com/coins/images/736/large/Bancor_Token.png?1710479159,0.863,113279027.0,487,113279027.0,582767.0,0.900011,0.834674,-0.025734184283471073,-2.8965,-2965095.351300508,-2.55075,131381313.846013,131381313.846013,131381313.846013,10.72,-91.95483,2018-01-09T00:00:00.000Z,0.120935,612.84025,2020-03-13T02:29:21.245Z,,2024-04-10T07:59:54.858Z,-1.2182830279492853,-2.8964991923189127,6.423276309404911,2024-04-10 08:00:04
arbdoge-ai,aidoge,ArbDoge AI,https://assets.coingecko.com/coins/images/29852/large/photo_2023-04-18_14-25-28.jpg?1696528778,0.0,112754940.0,488,112754940.0,33169719.0,6.58066e-10,5.54669e-10,4.249e-12,0.71215,290624.0,0.25841,1.88183519238804e+17,1.881835195085e+17,2.1e+17,1.118e-09,-46.42237,2023-05-01T01:35:38.530Z,4.7681e-11,1156.70363,2023-09-14T02:40:44.398Z,,2024-04-10T07:59:56.064Z,-0.009800010626861195,0.712151978917587,27.91936244151836,2024-04-10 08:00:04
xpla,xpla,XPLA,https://assets.coingecko.com/coins/images/27925/large/XPLA_Symbol.png?1710861894,0.21,112564557.0,489,420547849.0,123914.0,0.218293,0.210205,-0.007616168594434343,-3.49186,-4271609.585992679,-3.65607,535304443.605364,1999929089.7932,2000000000.0,1.4,-85.0305,2023-03-16T00:42:08.336Z,0.137538,52.90085,2023-09-22T00:42:04.340Z,,2024-04-10T07:59:48.976Z,-0.03935134604378037,-3.4918568770200054,-12.217356022288952,2024-04-10 08:00:04
automata,ata,Automata,https://assets.coingecko.com/coins/images/15985/large/ATA.jpg?1696515598,0.23,112455208.0,490,230204673.0,13461570.0,0.237166,0.21452,0.0137473,6.35842,6932615.0,6.56979,488500979.25,1000000000.0,1000000000.0,2.36,-90.266,2021-06-07T06:04:15.523Z,0.063594,261.66505,2023-08-17T22:46:21.489Z,,2024-04-10T08:00:02.263Z,-1.5387790579662466,6.35841944513824,35.50906830826397,2024-04-10 08:00:04
banana-gun,banana,Banana Gun,https://assets.coingecko.com/coins/images/31744/large/bgg.jpeg?1696530563,46.712,112118096.0,491,467158733.0,3207501.0,50.96,45.8,-4.2419484632011475,-8.32501,-9981980.491196036,-8.17525,2400000.0,10000000.0,,52.67,-11.3156,2024-04-04T11:25:28.203Z,5.13,810.69656,2023-10-12T18:30:07.775Z,,2024-04-10T07:59:56.255Z,0.5514722384382293,-8.325012182631014,15.836962906217897,2024-04-10 08:00:04
electroneum,etn,Electroneum,https://assets.coingecko.com/coins/images/1109/large/electroneum.png?1696502205,0.006,111823753.0,492,131014101.0,1021411.0,0.00686496,0.00617003,-0.00040017818166499,-6.03353,-7148966.683335885,-6.00891,17924015801.75,21000000000.0,,0.207854,-97.01305,2018-01-06T00:00:00.000Z,0.00126269,391.68683,2023-09-25T08:06:29.263Z,,2024-04-10T07:59:53.376Z,0.6150476074344475,-6.033532278556895,3.4358757115519936,2024-04-10 08:00:04
access-protocol,acs,Access Protocol,https://assets.coingecko.com/coins/images/28747/large/dR4FovX4_400x400.jpg?1696527727,0.003,111713952.0,493,280805874.0,1754835.0,0.00330643,0.00318345,-6.7365731707757e-05,-2.05363,-2288223.617477149,-2.00718,34762853081.2102,87380431918.1496,,0.02687893,-88.05316,2023-02-16T01:23:46.316Z,0.0017139,87.36107,2023-10-12T16:55:08.065Z,,2024-04-10T07:59:55.204Z,-0.4068684682855106,-2.053634263377235,-3.3495732958658326,2024-04-10 08:00:04
perpetual-protocol,perp,Perpetual Protocol,https://assets.coingecko.com/coins/images/12381/large/60d18e06844a844ad75901a9_mark_only_03.png?1696512205,1.535,111546592.0,494,230436856.0,32968495.0,1.55,1.46,0.059272,4.01721,4157412.0,3.87135,72609864.24405634,150000000.0,150000000.0,24.4,-93.72709,2021-08-30T15:06:09.177Z,0.31639,383.7879,2022-11-09T22:15:25.656Z,,2024-04-10T07:59:52.691Z,0.08340270401360357,4.0172071649218495,15.637612287168887,2024-04-10 08:00:04
star-atlas,atlas,Star Atlas,https://assets.coingecko.com/coins/images/17659/large/Icon_Reverse.png?1696517190,0.007,111439369.0,495,258580781.0,1715265.0,0.0073052,0.00713289,-0.00012699853875539,-1.73847,-2007436.4880065918,-1.7695,15514754311.5663,36000000000.0,36000000000.0,0.267549,-97.31725,2021-09-04T05:59:47.657Z,0.00135334,430.36957,2023-07-12T03:10:46.784Z,,2024-04-10T07:59:49.642Z,-0.10963581368259886,-1.7384671112353745,-3.656746134093726,2024-04-10 08:00:04
lever,lever,LeverFi,https://assets.coingecko.com/coins/images/26205/large/WI72SpBl_400x400.jpeg?1696525291,0.004,111206720.0,496,133479946.0,26646156.0,0.003978,0.00353974,0.00022322,6.23233,6556771.0,6.26543,29159700336.7223,35000000000.0,35000000000.0,0.00521513,-26.87933,2022-07-16T09:26:35.847Z,0.00092297,313.15815,2022-11-14T04:55:26.062Z,,2024-04-10T07:59:54.370Z,0.4693114271224148,6.232333966796352,36.39423676937484,2024-04-10 08:00:04
origin-protocol,ogn,Origin Protocol,https://assets.coingecko.com/coins/images/3296/large/op.jpg?1696504006,0.22,111080118.0,497,220954594.0,21594877.0,0.234929,0.217424,-0.012169361638811577,-5.23851,-5845227.533136025,-4.99911,502728259.0,1000000000.0,1000000000.0,3.35,-93.42107,2021-04-08T08:34:23.319Z,0.062786,251.25848,2023-06-10T06:51:40.879Z,"{'times': 0.6139047889079216, 'currency': 'usd', 'percentage': 61.39047889079215}",2024-04-10T07:59:52.465Z,0.1434540354259438,-5.2385056591362416,-2.293127858450413,2024-04-10 08:00:04
phoenix-global,phb,Phoenix,https://assets.coingecko.com/coins/images/20052/large/Phoenix_logo_blue_bird.png?1696519471,2.259,110563121.0,498,110563121.0,7663367.0,2.44,2.23,-0.1485674944590305,-6.17139,-7588392.69556886,-6.42259,48943491.4961511,48943491.4961511,64000000.0,3.98,-43.23137,2024-03-09T08:39:48.974Z,0.071053,3078.01626,2022-05-12T12:48:18.005Z,,2024-04-10T07:59:53.397Z,-0.4147953337306917,-6.171392270759454,-3.950835496327508,2024-04-10 08:00:04
gitcoin,gtc,Gitcoin,https://assets.coingecko.com/coins/images/15810/large/gitcoin.png?1696515429,1.815,110426610.0,499,181433607.0,8345359.0,1.92,1.79,-0.07749107801336129,-4.0951,-4710767.262908682,-4.09143,60863371.560695864,100000000.0,100000000.0,22.37,-91.88509,2021-11-27T00:00:00.000Z,0.793567,128.78805,2023-08-17T21:46:24.012Z,,2024-04-10T07:59:53.911Z,-0.5515947453327925,-4.095104398285293,-0.2281980905703818,2024-04-10 08:00:04
wexo,wexo,Wexo,https://assets.coingecko.com/coins/images/33801/large/wexo_token_200x200.png?1702991908,2.116,109933054.0,500,1963090256.0,463.01,2.31,1.96,0.078912,3.87446,3990300.0,3.76647,51968000.0,928000000.0,928000000.0,2.43,-12.96141,2024-03-10T09:49:42.847Z,1.22,73.40017,2024-01-03T12:15:05.860Z,,2024-04-10T07:56:18.925Z,0.09729769299027448,3.874455679072697,8.39781520953583,2024-04-10 08:00:04
dora-factory-2,dora,Dora Factory,https://assets.coingecko.com/coins/images/31552/large/DORA.jpg?1696530364,0.11,109925116.0,501,109925116.0,621995.0,0.113913,0.108693,-0.000727013117431521,-0.65537,-1397288.1529674977,-1.25517,1000000000.0,1000000000.0,1000000000.0,0.211237,-47.99559,2024-02-09T20:29:01.695Z,0.01389692,690.48184,2023-10-09T13:26:01.996Z,,2024-04-10T07:59:51.447Z,0.2710441278252633,-0.6553745477249998,-10.715851838437725,2024-04-10 08:00:05
puff-the-dragon,puff,Puff The Dragon,https://assets.coingecko.com/coins/images/35950/large/photo_2024-03-11_10.18.27.jpeg?1710240090,0.254,109616894.0,502,226014215.0,1396404.0,0.290871,0.240324,-0.03651629395137612,-12.5593,-15842323.85912861,-12.62747,431111110.68,888888888.0,888888888.0,0.330448,-23.27961,2024-04-08T10:53:19.152Z,0.078273,223.89224,2024-03-19T09:09:30.812Z,,2024-04-10T07:55:44.676Z,0.28480646842814455,-12.559297888823037,62.27585185279057,2024-04-10 08:00:05
gamercoin,ghx,GamerCoin,https://assets.coingecko.com/coins/images/14714/large/ghx_icon.png?1696514385,0.176,109601361.0,503,142178038.0,1864409.0,0.196702,0.171775,-0.01818172947868346,-9.35478,-12029837.957232103,-9.89042,622866240.01,808000000.0,880000000.0,0.916669,-80.83483,2021-04-14T13:49:51.215Z,0.004616,3705.91651,2023-07-15T00:55:42.910Z,,2024-04-10T07:59:57.144Z,0.5115987883030497,-9.354782005223502,5.147404610431335,2024-04-10 08:00:05
polkastarter,pols,Polkastarter,https://assets.coingecko.com/coins/images/12648/large/polkastarter.png?1696512455,1.104,109533345.0,504,110248380.0,4469995.0,1.15,1.088,-0.021322532058306143,-1.89397,-2598348.636851892,-2.31723,99351432.0,100000000.0,100000000.0,7.51,-85.30007,2021-02-16T16:12:35.417Z,0.116476,847.41075,2020-10-29T16:39:44.123Z,,2024-04-10T07:59:55.536Z,-0.014756655357389337,-1.893972885949033,2.459021097305846,2024-04-10 08:00:05
coinex-token,cet,CoinEx,https://assets.coingecko.com/coins/images/4817/large/coinex-token.png?1696505367,0.038,109053035.0,505,7614176.0,95228.0,0.03823973,0.03775112,2.14e-05,0.0565,-104231.16457244754,-0.09549,2880228372.9,201100000.613172,10000000000.0,0.150293,-74.85234,2018-07-03T22:04:23.838Z,0.00410696,820.26975,2018-12-15T00:00:00.000Z,,2024-04-10T07:56:53.747Z,-0.38409706867357396,0.05650117513648614,1.885402949253507,2024-04-10 08:00:05
opulous,opul,Opulous,https://assets.coingecko.com/coins/images/16548/large/opulous.PNG?1696516110,0.239,108802069.0,506,119330608.0,3053255.0,0.283836,0.233561,-0.04498997446222558,-15.85071,-21100188.40484552,-16.24313,455885000.0,500000000.0,500000000.0,7.56,-96.84448,2021-11-18T00:19:31.249Z,0.04458685,434.89133,2023-01-11T13:36:26.613Z,,2024-04-10T07:59:54.529Z,0.2034546205559035,-15.850705842798915,-11.354072342376051,2024-04-10 08:00:05
bakerytoken,bake,BakerySwap,https://assets.coingecko.com/coins/images/12588/large/bakerytoken_logo.jpg?1696512398,0.375,108375188.0,507,104070385.0,17265831.0,0.400297,0.366737,-0.018182937311118363,-4.62437,-4961638.708718345,-4.37778,288705144.0,277237400.0,277237400.0,8.38,-95.52786,2021-05-02T13:30:43.680Z,0.00848322,4320.17099,2020-11-09T13:42:09.948Z,,2024-04-10T08:00:00.064Z,-0.10240838346087598,-4.6243743102614605,-3.699736220131994,2024-04-10 08:00:05
shrapnel-2,shrap,Shrapnel,https://assets.coingecko.com/coins/images/32793/large/shrapnel.png?1699441661,0.248,108219269.0,508,743532919.0,1966242.0,0.256743,0.247893,-0.005702637222252477,-2.2484,-3005029.335276559,-2.70177,436642143.306,3000000000.0,3000000000.0,0.435265,-42.96543,2023-12-06T05:01:13.277Z,0.072492,242.45307,2023-11-09T05:25:11.964Z,,2024-04-10T07:59:49.048Z,-0.291691380190104,-2.2484029017928258,-9.156879029439267,2024-04-10 08:00:05
rei-network,rei,REI Network,https://assets.coingecko.com/coins/images/25240/large/c51_j0aB_400x400.jpg?1696524381,0.111,107666056.0,509,111128774.0,17052528.0,0.111548,0.106216,0.0043239,4.0417,3386345.0,3.24737,968840489.0,1000000000.0,1000000000.0,0.354607,-68.6464,2024-03-29T00:50:36.566Z,0.01915852,480.3267,2022-11-09T23:54:41.333Z,,2024-04-10T07:59:53.043Z,2.4673820636618387,4.041701546768466,-6.93583360292129,2024-04-10 08:00:05
mainframe,mft,Mainframe,https://assets.coingecko.com/coins/images/3293/large/Mainframe_Token_Logo.png?1696504003,0.011,107477012.0,510,114501049.0,867.64,0.01171657,0.011015,-0.000282126672735028,-2.40793,-2866607.7852629274,-2.59789,9386552598.643353,10000000000.0,10000000000.0,0.060271,-80.99714,2023-05-30T15:22:02.815Z,0.00039058,2832.35612,2020-03-13T02:24:16.179Z,,2024-04-10T07:59:56.402Z,-0.11855344708702492,-2.407928827102825,2.2018476137785234,2024-04-10 08:00:05
pangolin,png,Pangolin,https://assets.coingecko.com/coins/images/14023/large/PNG_token.png?1696513750,0.498,107071307.0,511,268472085.0,2424624.0,0.528654,0.472932,-0.02171126516719374,-4.18067,-4508871.815990329,-4.04093,214563697.0,538000000.0,538000000.0,18.85,-97.36549,2021-02-19T15:34:15.118Z,0.01180712,4105.90806,2023-10-24T20:55:07.206Z,,2024-04-10T07:59:41.101Z,-0.3762183298111531,-4.180674740948836,7.745396003388392,2024-04-10 08:00:05
